"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
3.732538242E0;8.353246689E0;1.344593811E1;5.125321388E0
3.742011211E0;1.099208450E1;1.368789196E1;4.355547428E0
3.751484127E0;1.333338833E1;1.508379459E1;1.516878843E0
3.760957044E0;1.477661705E1;1.402370071E1;-7.016622543E0
3.770429961E0;1.664000702E1;9.377700806E0;-1.243623543E1
3.779902877E0;1.780899048E1;4.011762619E0;-1.261906528E1
3.789375794E0;1.478425312E1;-1.767668724E-1;-1.189843941E1
3.798848711E0;8.630264282E0;-1.338028908E0;-1.196807861E1
3.808321627E0;-2.291603088E-1;1.347667694E0;-1.380296803E1
3.817794596E0;-7.420238018E0;5.321681976E0;-9.230459213E0
3.827267513E0;-8.386837006E0;7.494973660E0;5.456924438E-2
3.836740429E0;-9.565063477E0;7.753387451E0;5.163974285E0
3.846213346E0;-1.122676468E1;6.757679462E0;6.129527569E0
3.855686263E0;-9.638261795E0;3.913230896E0;4.686315536E0
3.865159179E0;-6.178755760E0;9.292020798E-1;3.151504755E0
3.874632096E0;-3.674088478E0;-3.819189072E-1;1.774692774E0
3.884105013E0;-2.679174900E0;-3.969106674E-1;2.163794041E-1
3.893577929E0;-2.429760933E0;-2.380814552E-1;-9.074025154E-1
3.903050898E0;-2.702974796E0;-4.758453369E-1;-1.962010860E0
3.912523815E0;-2.795404434E0;-1.411393166E0;-2.534991741E0
3.921996731E0;-2.237318993E0;-2.936444044E0;-2.142090321E0
3.931469648E0;-1.209963322E0;-4.617019176E0;-1.073239446E0
3.940942565E0;-1.146945953E-1;-5.954027176E0;-1.207258701E-1
3.950415481E0;1.087725163E0;-6.748910904E0;2.779698372E-2
3.959888398E0;1.903678894E0;-6.900135040E0;-4.720206261E-1
3.969361315E0;2.406802416E0;-6.940203190E0;-1.450456500E0
3.978834231E0;2.614951611E0;-7.020932198E0;-2.268919945E0
3.988307200E0;2.466716051E0;-7.145420074E0;-2.322796583E0
3.997780117E0;1.451347828E0;-6.981136799E0;-1.916453958E0
4.007253034E0;-5.389387608E-1;-6.425785065E0;-1.795184851E0
4.016725950E0;-3.405952930E0;-5.377519608E0;-1.130606771E0
4.026198867E0;-6.652944565E0;-4.213175774E0;4.320693016E-1
4.035671784E0;-9.322896957E0;-3.326762199E0;1.834252715E0
4.045144700E0;-1.045672512E1;-2.509436131E0;2.962420464E0
4.054617617E0;-1.032641697E1;-2.009680748E0;2.758117676E0
4.064090534E0;-9.462620735E0;-2.511499882E0;1.463074207E0
4.073563502E0;-8.441544533E0;-3.456636429E0;2.195225954E-1
4.083036419E0;-7.031176567E0;-4.146394730E0;-3.049901724E-1
4.092509336E0;-5.511648655E0;-4.034166813E0;-7.208287716E-1
4.101982252E0;-4.453623772E0;-2.643186569E0;-1.585078716E0
4.111455169E0;-4.334636688E0;-1.522064209E-2;-2.572197914E0
4.120928086E0;-4.799462795E0;2.875501633E0;-3.176429033E0
4.130401002E0;-4.049582481E0;3.919138908E0;-4.066310883E0
4.139873919E0;-1.706207991E0;2.935161591E0;-3.987256050E0
4.149346888E0;-2.791104317E-1;1.747025490E0;-1.909110308E0
4.158819804E0;-3.685561180E0;1.885989189E0;-4.758303165E0
4.168292721E0;-6.722909927E0;2.480293274E0;-4.611655712E0
4.177765638E0;-7.771872044E0;2.612126350E0;7.824772000E-1
4.187238554E0;-5.207103729E0;-5.288009644E-1;4.567458630E0
4.196711471E0;-3.454589605E0;-3.763484955E0;2.892155170E0
4.206184388E0;-3.159528494E0;-4.813300133E0;-1.207444310E0
4.215657304E0;-3.432803869E0;-3.279681206E0;-4.546415806E0
4.225130221E0;-3.496248007E0;-1.136037827E0;-5.402956486E0
4.234603190E0;-3.924423456E0;-2.633657455E-1;-3.992204666E0
4.244076106E0;-4.728911400E0;-8.655977249E-1;-2.370190144E0
4.253549023E0;-5.874435425E0;-1.618159771E0;-1.609315276E0
4.263021940E0;-4.591647148E0;3.271928787E0;3.472673416E0
4.272494856E0;1.324514389E0;1.659974670E1;1.453306484E1
4.281967773E0;3.436743498E0;2.322418594E1;4.908728600E0
4.291440690E0;-1.842255592E0;1.193368053E1;-6.138205528E0
4.300913606E0;8.846373558E-1;-7.818783283E0;-9.026917458E0
4.310386523E0;-3.211200237E-1;-1.517526627E1;-7.097641945E0
4.319859492E0;-9.674854279E0;-9.401551247E0;-4.439516068E0
4.329332409E0;-1.721774292E1;-2.401361465E0;-4.215001106E0
4.338805325E0;-1.637883186E1;3.735637665E-2;-1.257443190E0
4.348278242E0;-1.214667606E1;3.813047409E-1;4.015981197E0
4.357751159E0;-1.017776966E1;1.300090790E0;6.929527760E0
4.367224075E0;-1.460558319E1;3.124681473E0;3.954430103E0
4.376696992E0;-1.838563538E1;3.725131035E0;1.334812164E0
4.386169909E0;-1.376718807E1;1.779248238E0;1.132342577E0
4.395642877E0;-6.873763561E0;1.855087280E-1;-1.267473698E-1
4.405115794E0;-7.177327871E-1;-1.316604614E-1;-1.958213329E0
4.414588711E0;3.746862888E0;2.346620560E-1;-3.994795084E0
4.424061627E0;5.098752022E0;7.939052582E-1;-5.647761345E0
4.433534544E0;4.213962555E0;8.649368286E-1;-5.605949402E0
4.443007461E0;2.152843475E0;4.408864975E-1;-4.559350967E0
4.452480377E0;2.705029249E-1;-2.414093018E-1;-3.251006365E0
4.461953294E0;-1.187955379E0;-8.016395569E-1;-1.874512434E0
4.471426263E0;-2.576450348E0;-4.446105957E-1;-1.562352180E-1
4.480899179E0;-3.681102037E0;4.390487671E-1;1.023808479E0
4.490372096E0;-3.688330650E0;8.993949890E-1;1.652156115E0
4.499845013E0;-2.785834789E0;6.964855194E-1;1.099586964E0
4.509317929E0;-1.606853962E0;4.922866821E-1;6.037089825E-1
4.518790846E0;-2.067610025E-1;2.563238144E-1;3.030893803E-1
4.528263763E0;1.030436516E0;8.129882812E-2;-3.640143871E-1
4.537736679E0;1.833761692E0;5.779933929E-2;-7.103481293E-1
4.547209648E0;2.260756254E0;-9.978294373E-3;-2.964992523E-1
4.556682565E0;1.988400340E0;5.478000641E-2;7.283711433E-2
4.566155481E0;1.623715878E0;3.233909607E-2;4.817402363E-1
4.575628398E0;1.377490282E0;-1.528768539E-1;8.730843067E-1
4.585101315E0;1.043113947E0;-3.139324188E-1;7.029755116E-1
4.594574231E0;7.470296621E-1;-2.577743530E-1;6.337337494E-1
4.604047148E0;5.839850903E-1;-8.074760437E-2;5.030336380E-1
4.613520065E0;9.207113981E-1;-7.639789581E-2;4.223234653E-1
4.622992981E0;1.624081969E0;-2.250614166E-1;6.376843452E-1
4.632465950E0;1.436856270E0;-1.401052475E-1;2.374765873E-1
4.641938867E0;1.759116650E0;-1.892299652E-1;3.937959671E-2
4.651411784E0;2.337821722E0;-2.106695175E-1;-1.597833633E-2
4.660884700E0;1.941204429E0;4.493761063E-1;3.130891323E-1
4.670357617E0;2.045018673E0;6.882839203E-1;7.509016991E-1
4.679830534E0;1.620387673E0;8.145484924E-1;8.846077919E-1
4.689303450E0;1.166016221E0;1.151805878E0;-2.577042580E-1
4.698776419E0;1.868339419E0;1.670153618E0;-2.778220177E-2
4.708249336E0;2.344291687E0;2.571097374E0;-3.834686279E-1
4.717722252E0;4.016710281E0;2.930068016E0;-1.017043829E0
4.727195169E0;5.768195152E0;2.918285370E0;-1.495362282E0
4.736668086E0;6.521817684E0;2.867080688E0;-1.247396708E0
4.746141002E0;6.701848984E0;3.008622169E0;-5.688970089E-1
4.755613919E0;6.709320068E0;3.093510628E0;-1.385707855E-1
4.765086836E0;6.675456524E0;3.318855286E0;-1.941902637E-1
4.774559804E0;7.133770943E0;3.605580330E0;-2.816162109E-1
4.784032721E0;7.668854713E0;3.999208927E0;5.931968689E-1
4.793505638E0;7.964113712E0;4.550272465E0;1.676148176E0
4.802978554E0;8.206542015E0;5.155238628E0;2.091762066E0
4.812451471E0;8.211926460E0;6.179832458E0;-1.663804054E-1
4.821924388E0;8.609474182E0;8.386665344E0;9.575366974E-3
4.831397304E0;7.187172890E0;1.055539513E1;1.938960314E0
4.840870221E0;5.262968063E0;1.108078480E1;3.077779770E0
4.850343190E0;4.110044479E0;1.055122948E1;2.858938217E0
4.859816106E0;3.744659424E0;1.028869057E1;1.734043717E0
4.869289023E0;4.548108101E0;1.026355362E1;9.785140753E-1
4.878761940E0;6.688657761E0;9.185779572E0;-1.325770855E0
4.888234856E0;8.912594795E0;6.542998314E0;-5.598426819E0
4.897707773E0;9.237711906E0;3.969504833E0;-8.975020409E0
4.907180690E0;7.813528061E0;1.897671700E0;-9.863771439E0
4.916653659E0;4.769291401E0;1.181145191E0;-1.027623081E1
4.926126575E0;2.783374786E-1;3.134099007E0;-9.211036682E0
4.935599492E0;-2.350821972E0;6.219949245E0;-2.692493200E0
4.945072409E0;-3.668736458E0;7.902276039E0;2.774226427E0
4.954545325E0;-5.551867962E0;7.763320446E0;4.228227139E0
4.964018242E0;-6.490875244E0;6.075445652E0;3.387447119E0
4.973491159E0;-5.304809093E0;3.416605949E0;2.054254055E0
4.982964127E0;-2.975446701E0;1.101788521E0;1.654201031E0
4.992437044E0;-1.116096020E0;3.415474892E-1;1.421999693E0
5.001909961E0;-1.932601929E-1;8.598213196E-1;5.567941666E-1
5.011382877E0;-1.770625114E-1;1.804411411E0;1.072261333E-1
5.020855794E0;-2.468576431E-1;1.936149120E0;2.319215536E-1
5.030328711E0;6.223201752E-3;7.794733047E-1;3.321664333E-1
5.039801627E0;1.061230183E0;-1.243068218E0;2.927945852E-1
5.049274596E0;2.540995598E0;-3.256827831E0;3.885642290E-1
5.058747513E0;3.328879118E0;-4.584195137E0;4.969316721E-1
5.068220429E0;3.004521370E0;-4.968464851E0;4.595422745E-1
5.077693346E0;2.188571453E0;-4.590895653E0;8.710409403E-1
5.087166263E0;8.562250137E-1;-3.755363464E0;1.465856433E0
5.096639179E0;-8.477015495E-1;-3.052453995E0;1.671067238E0
5.106112096E0;-2.392904758E0;-2.739627838E0;1.789699197E0
5.115585065E0;-3.373095989E0;-2.783222198E0;2.302377224E0
5.125057981E0;-4.218153954E0;-2.897848606E0;2.837739944E0
5.134530898E0;-4.956882000E0;-3.099546909E0;2.723908424E0
5.144003815E0;-5.626587868E0;-3.382272720E0;2.075010538E0
5.153476731E0;-5.980857849E0;-3.592363358E0;1.047182679E0
5.162949648E0;-5.690905571E0;-3.915049553E0;2.996665239E-1
5.172422565E0;-5.267456055E0;-4.022809982E0;-2.249997854E-1
5.181895534E0;-5.168457508E0;-3.941059589E0;-7.676495314E-1
5.191368450E0;-5.709046364E0;-3.301217556E0;-3.274900913E-1
5.200841367E0;-7.029790401E0;-2.290066242E0;4.228472710E-2
5.210314284E0;-8.718979836E0;-8.831739426E-1;-1.651364565E-1
5.219787200E0;-9.809353828E0;6.683940887E-1;-4.044518471E-1
5.229260117E0;-9.295536041E0;1.507978439E0;-5.522905588E-1
5.238733034E0;-7.971153259E0;1.767950058E0;-9.477229118E-1
5.248206002E0;-6.748794556E0;1.920152664E0;-1.781985879E0
5.257678919E0;-4.575313568E0;1.131185532E0;-5.954396725E-1
5.267151836E0;-3.264103413E0;-1.942062378E-1;-2.536369562E0
5.276624752E0;-2.007181168E0;-1.521615028E0;-4.690574646E0
5.286097669E0;-2.368408680E0;-1.712045193E0;-5.115366936E0
5.295570586E0;-3.542635202E0;-1.265685558E0;-4.863775730E0
5.305043502E0;-5.443145752E0;-7.507009506E-1;-4.229184151E0
5.314516471E0;-5.399573326E0;-1.080871105E0;-2.379831791E0
5.323989388E0;-5.530864716E0;-1.305307865E0;-7.749987841E-1
5.333462304E0;-5.663254261E0;-1.607046127E0;-1.543883085E0
5.342935221E0;-4.574081898E0;-2.229893208E0;-3.179957390E0
5.352408138E0;-4.053420544E0;-2.225429058E0;-3.888499975E0
5.361881054E0;-4.695168495E0;-2.036833763E0;-4.356739521E0
5.371353971E0;-5.535464287E0;-7.334938049E-1;-3.579756737E0
5.380826940E0;-4.427309036E0;4.935065269E0;3.085541010E0
5.390299856E0;1.261499882E0;1.231838989E1;1.126180363E1
5.399772773E0;1.956620216E0;1.294695854E1;3.813338757E0
5.409245690E0;4.757592678E-1;6.575675964E0;-6.251247406E0
5.418718606E0;2.062220097E0;-4.334830761E0;-1.177337360E1
5.428191523E0;-2.040389299E0;-7.906489849E0;-8.772644043E0
5.437664492E0;-8.131585121E0;-4.967008591E0;-3.471899509E0
5.447137409E0;-1.471813679E1;-1.133858681E0;-3.482599258E0
5.456610325E0;-1.468936539E1;-8.893041611E-1;-5.641984940E-1
5.466083242E0;-1.088037777E1;-2.035697937E0;5.044092178E0
5.475556159E0;-9.226225853E0;-1.617299080E0;7.358019352E0
5.485029075E0;-1.234788799E1;1.057285309E0;3.394889116E0
5.494501992E0;-1.599088478E1;3.723162651E0;-1.034449339E-1
5.503974961E0;-1.403629494E1;2.969944000E0;-6.990702152E-1
5.513447877E0;-8.326944351E0;9.393653870E-1;-6.074202061E-1
5.522920794E0;-2.971841812E0;1.690397263E-1;-1.200091839E0
5.532393711E0;2.685167789E-1;6.391935349E-1;-2.112314224E0
5.541866627E0;1.407167912E0;1.131987572E0;-3.554719210E0
5.551339544E0;1.519651890E0;1.118047714E0;-3.845768213E0
5.560812461E0;1.192996979E0;6.984376907E-1;-3.679641247E0
5.570285429E0;1.302008510E0;-8.673477173E-2;-3.539534330E0
5.579758346E0;9.923818111E-1;-5.693969727E-1;-3.352130175E0
5.589231263E0;1.991301179E-1;-3.799591064E-1;-2.219928503E0
5.598704179E0;-9.435906410E-1;1.904516220E-1;-6.085271835E-1
5.608177096E0;-1.880054355E0;4.623222351E-1;2.196497917E-1
5.617650013E0;-2.173131466E0;4.136371613E-1;8.351405859E-1
5.627122981E0;-1.927176833E0;2.897939682E-1;1.831887245E0
5.636595898E0;-1.379081249E0;7.175064087E-2;1.765259624E0
5.646068815E0;-2.319637537E-1;-1.820850372E-2;1.185758471E0
5.655541731E0;8.092713952E-1;7.208919525E-2;3.917813301E-2
5.665014648E0;1.849322557E0;1.269702911E-1;-8.602402210E-1
5.674487565E0;2.600836992E0;1.295166016E-1;-1.163159132E0
5.683960481E0;2.282069683E0;4.665279388E-2;-1.083755970E0
5.693433450E0;1.570927262E0;-4.465007782E-2;-3.213148117E-1
5.702906367E0;6.769795418E-1;-1.366271973E-1;8.761044741E-1
5.712379284E0;-1.049120426E-1;-9.993076324E-2;1.608237624E0
5.721852200E0;-4.089848995E-1;7.462406158E-2;1.846974015E0
5.731325117E0;-3.970098495E-1;3.691415787E-1;1.021702290E0
5.740798086E0;7.499718666E-2;4.228973389E-1;6.047258377E-1
5.750271002E0;7.731702328E-1;3.612470627E-1;-2.045807838E-1
5.759743919E0;1.677496672E0;2.139339447E-1;2.404730320E-1
5.769216836E0;2.267623901E0;2.700052261E-1;5.352797508E-1
5.778689752E0;3.368762255E0;8.092145920E-1;-1.873593330E-1
5.788162669E0;4.805417061E0;1.796206474E0;-3.181965351E-1
5.797635586E0;5.178455353E0;2.431326866E0;2.264800072E-1
5.807108554E0;5.327927589E0;1.944573402E0;2.041423321E-1
5.816581471E0;6.008368492E0;1.003268242E0;-5.862531662E-1
5.826054388E0;5.841206074E0;1.215761185E0;-8.870065212E-1
5.835527304E0;4.673134327E0;2.440370560E0;-5.886332989E-1
5.845000221E0;4.385851383E0;2.789689064E0;-2.437105179E-1
5.854473138E0;3.661286592E0;3.037986755E0;2.312908173E-1
5.863946106E0;3.385519266E0;3.316632271E0;4.283702374E-1
5.873419023E0;3.551852465E0;3.606673241E0;1.257157326E-1
5.882891940E0;3.914715290E0;3.724953651E0;-2.632250786E-1
5.892364856E0;4.466857910E0;3.519960403E0;-7.527945042E-1
5.901837773E0;5.345843792E0;3.273411274E0;-1.074443579E0
5.911310690E0;6.571497917E0;3.416816235E0;-9.891774654E-1
5.920783659E0;7.850649834E0;4.551833153E0;-2.229334831E0
5.930256575E0;1.034726715E1;6.719806194E0;-2.143148184E0
5.939729492E0;1.258760834E1;9.330659866E0;1.836586475E0
5.949202409E0;1.233945465E1;1.115357971E1;3.760667324E0
5.958675325E0;1.157818031E1;1.202778721E1;2.853013515E0
5.968148242E0;1.204855442E1;1.336816597E1;3.122546911E0
5.977621211E0;1.189995575E1;1.526454163E1;2.397027731E0
5.987094127E0;1.159378242E1;1.499616146E1;-9.594790936E-1
5.996567044E0;1.130808640E1;1.149089622E1;-5.150208473E0
6.006039961E0;1.163048935E1;7.011355400E0;-6.273861885E0
6.015512877E0;1.083246899E1;3.059919834E0;-7.694872856E0
6.024985794E0;7.862383842E0;3.157410622E-1;-8.344266891E0
6.034458763E0;2.759479523E0;-7.726621628E-2;-9.659436226E0
6.043931679E0;-4.434511662E0;2.245578766E0;-9.668375015E0
6.053404596E0;-6.839889050E0;5.444953442E0;-2.008179665E0
6.062877513E0;-6.554728508E0;8.038189888E0;4.415874004E0
6.072350429E0;-7.649887562E0;8.915616989E0;6.300114155E0
6.081823346E0;-8.465273857E0;6.888723373E0;4.790041447E0
6.091296315E0;-7.646049976E0;3.623745918E0;2.779598713E0
6.100769231E0;-5.141814232E0;1.006765366E0;2.392283201E0
6.110242148E0;-2.697794437E0;-4.327464104E-1;2.343948364E0
6.119715065E0;-1.097614288E0;-1.090710163E0;1.988175988E0
6.129187981E0;-5.824794769E-1;-1.478237629E0;3.005979061E-1
6.138660898E0;-1.012676716E0;-1.921157360E0;-1.509238958E0
6.148133867E0;-1.530260563E0;-2.293118954E0;-2.112929344E0
6.157606784E0;-1.470985413E0;-2.487394333E0;-1.354998827E0
6.167079700E0;-8.324618340E-1;-3.064343929E0;9.680128098E-2
6.176552617E0;2.420606613E-1;-4.283979416E0;4.684436321E-1
6.186025534E0;1.520123482E0;-5.608176231E0;-2.154694796E-1
6.195498502E0;2.316290855E0;-6.542796612E0;-5.269865990E-1
6.204971419E0;2.110840559E0;-6.996198654E0;-3.668229580E-1
6.214444336E0;1.044991493E0;-6.983359337E0;-9.596971273E-1
6.223917252E0;-1.400232315E-1;-6.571269035E0;-1.172558308E0
6.233390169E0;-1.337805271E0;-5.777008057E0;-8.151528835E-1
6.242863086E0;-2.736192226E0;-4.904018402E0;-3.617128134E-1
6.252336054E0;-4.426942825E0;-4.188468933E0;3.569712639E-1
6.261808971E0;-6.210072517E0;-3.447350979E0;9.280240536E-1
6.271281888E0;-7.804654121E0;-2.671274185E0;8.661526442E-1
6.280754804E0;-8.754038811E0;-1.913587570E0;1.207762957E0
6.290227721E0;-9.372364044E0;-1.732192039E0;1.376867652E0
6.299700638E0;-9.498963356E0;-2.478445053E0;1.124180079E0
6.309173606E0;-9.022739410E0;-3.226789951E0;7.405522466E-1
6.318646523E0;-8.323516846E0;-3.218315125E0;3.058277965E-1
6.328119440E0;-7.486024380E0;-2.380111694E0;-3.490451574E-1
6.337592356E0;-7.136030674E0;-2.234535217E-1;-1.063100815E0
6.347065273E0;-6.815356255E0;1.803425789E0;-1.909020782E0
6.356538242E0;-5.392648697E0;2.287781715E0;-4.303992271E0
6.366011159E0;-2.076714516E0;8.072986603E-1;-4.121620178E0
6.375484075E0;-9.270837307E-1;-1.427450180E-1;-3.381576061E0
6.384956992E0;-4.743866444E0;2.277412415E-1;-6.532238483E0
6.394429909E0;-8.248188019E0;1.846454620E0;-5.883198738E0
6.403902825E0;-8.192430496E0;1.972348213E0;-1.558678269E0
6.413375742E0;-5.570689678E0;-8.430871964E-1;2.304088116E0
6.422848711E0;-3.455574989E0;-3.627947807E0;2.044987440E0
6.432321627E0;-2.321478367E0;-4.253904819E0;-1.686459422E0
6.441794544E0;-1.827463508E0;-2.714891434E0;-5.339592934E0
6.451267461E0;-1.994767547E0;-9.346733093E-1;-7.455250740E0
6.460740377E0;-3.019689798E0;-3.553075790E-1;-7.776969910E0
6.470213346E0;-4.342923164E0;4.713001251E-1;-4.909096241E0
6.479686263E0;-1.756971121E0;7.066102982E0;5.538974285E0
6.489159179E0;2.934961319E0;1.733768845E1;1.500032616E1
6.498632096E0;-3.536528349E-1;1.848807526E1;4.210488796E0
6.508105013E0;-5.747699738E-2;4.961165428E0;-6.913364410E0
6.517577929E0;2.923324347E0;-9.153563499E0;-7.092516899E0
6.527050898E0;-3.151319027E-1;-1.025016975E1;-3.975718975E0
6.536523815E0;-7.286153793E0;-5.465629578E0;-7.195026398E0
6.545996731E0;-1.200081921E1;-2.869546413E0;-7.733516693E0
6.555469648E0;-1.248725796E1;-2.075752258E0;5.178165436E-1
6.564942565E0;-1.260119152E1;-1.463395596E0;7.316462517E0
6.574415481E0;-1.533771420E1;6.435146332E-1;6.435890675E0
6.583888450E0;-2.192450714E1;4.065741539E0;5.128198624E0
6.593361367E0;-2.249653816E1;3.843839645E0;3.166305065E0
6.602834284E0;-1.406524563E1;9.457101822E-1;6.204202175E-1
6.612307200E0;-5.713244438E0;-2.263746262E-1;-8.672471046E-1
6.621780117E0;-5.717750788E-1;4.652729034E-1;-2.910829306E0
6.631253034E0;1.054721355E0;1.612153053E0;-6.628499985E0
6.640726002E0;2.585304737E0;1.925065041E0;-7.207756042E0
6.650198919E0;3.187342644E0;1.511507988E0;-6.005154610E0
6.659671836E0;2.705362082E0;3.977870941E-1;-4.743789673E0
6.669144752E0;1.235441804E0;-3.694801331E-1;-3.287958384E0
6.678617669E0;-4.660512805E-1;-2.936658859E-1;-1.485562325E0
6.688090638E0;-1.568126917E0;8.765602112E-2;3.713760376E-1
6.697563554E0;-2.180861235E0;9.541320801E-2;1.180807471E0
6.707036471E0;-2.335196495E0;2.491407394E-1;1.193131447E0
6.716509388E0;-2.080509901E0;4.888343811E-1;6.880900860E-1
6.725982304E0;-1.208075404E0;4.891624451E-1;-3.967642784E-2
6.735455221E0;-1.659119129E-2;3.344821930E-2;-2.501626015E-1
6.744928190E0;7.004543543E-1;-1.397838593E-1;-7.202064991E-1
6.754401106E0;1.938420892E0;-4.644222260E-1;-4.188148975E-1
6.763874023E0;2.335452080E0;-3.137712479E-1;-2.068912983E-1
6.773346940E0;2.299683571E0;-6.897735596E-2;-3.547992706E-1
6.782819856E0;2.301502943E0;1.406526566E-1;-3.531098366E-1
6.792292825E0;1.808787584E0;3.059606552E-1;3.949689865E-2
6.801765742E0;1.158543706E0;3.056516647E-1;9.510368109E-1
6.811238659E0;9.049793482E-1;-1.302909851E-2;1.486535430E0
6.820711575E0;1.266661644E0;-4.073677063E-1;1.116882443E0
6.830184492E0;1.802821398E0;-5.163154602E-1;1.228686929E0
6.839657409E0;1.924804211E0;-3.409395218E-1;4.005069733E-1
6.849130325E0;2.359146833E0;-2.661600113E-1;-1.536664963E-1
6.858603294E0;2.301017761E0;2.471914291E-1;-1.080656052E-2
6.868076211E0;1.736797571E0;9.087438583E-1;-3.536272049E-2
6.877549127E0;7.070405483E-1;1.365222931E0;1.122899652E0
6.887022044E0;-5.967333317E-1;1.647975922E0;1.335776329E0
6.896494961E0;-2.988092899E-1;1.743975639E0;1.240293503E0
6.905967877E0;8.322496414E-1;2.024752617E0;3.179848194E-1
6.915440846E0;2.615776539E0;2.475490570E0;4.626076221E-1
6.924913763E0;4.442786694E0;2.622775078E0;-5.952472687E-1
6.934386679E0;5.805032730E0;2.550365448E0;-1.797913790E0
6.943859596E0;5.995939255E0;2.613298416E0;-1.511324644E0
6.953332513E0;5.757422447E0;2.838264465E0;-8.915140629E-1
6.962805429E0;5.414710522E0;3.290211678E0;3.379859924E-1
6.972278398E0;5.014466286E0;3.589253426E0;8.575026989E-1
6.981751315E0;5.287893772E0;3.598006248E0;4.788687229E-1
6.991224231E0;5.857374191E0;3.587969780E0;4.210472107E-4
7.000697148E0;6.575865269E0;3.438702583E0;-2.323176861E-1
7.010170065E0;7.330821037E0;3.302545071E0;-3.817212582E-1
7.019642981E0;8.163234711E0;3.549571991E0;3.151416779E-2
7.029115950E0;8.771999359E0;4.470585346E0;1.362071991E0
7.038588867E0;9.240995407E0;6.394837856E0;7.739226818E-1
7.048061784E0;1.117376423E1;9.227228165E0;3.518970490E0
7.057534700E0;1.113119221E1;1.214551926E1;6.959382534E0
7.067007617E0;9.166072845E0;1.329294205E1;5.274520874E0
7.076480586E0;9.505552292E0;1.335180378E1;3.080764532E0
7.085953502E0;1.096519089E1;1.372204208E1;1.027318954E0
7.095426419E0;1.193297482E1;1.253709221E1;-4.886890411E0
7.104899336E0;1.333285046E1;8.779915810E0;-1.004503918E1
7.114372252E0;1.449436760E1;4.572122574E0;-1.199332333E1
7.123845169E0;1.266532707E1;1.376137257E0;-1.120676613E1
7.133318138E0;7.065269470E0;6.682987213E-1;-1.155978012E1
7.142791054E0;-7.969894409E-1;2.660639286E0;-1.321384621E1
7.152263971E0;-7.194946289E0;6.219429970E0;-7.260242462E0
7.161736888E0;-7.680358410E0;8.691366196E0;2.201281071E0
7.171209804E0;-9.176031113E0;9.134593964E0;6.355079651E0
7.180682721E0;-1.078963184E1;7.260302067E0;5.844943047E0
7.190155690E0;-9.407263756E0;3.447419643E0;3.629281521E0
7.199628606E0;-6.158415794E0;1.823949814E-1;2.765049458E0
7.209101523E0;-3.493874550E0;-1.034253597E0;2.012887478E0
7.218574440E0;-2.310462952E0;-6.469244957E-1;8.993899822E-1
7.228047356E0;-2.037476540E0;1.161913872E-1;-1.621961594E-1
7.237520273E0;-2.014020920E0;2.791657448E-1;-1.439932585E0
7.246993242E0;-2.259442329E0;-5.964775085E-1;-2.365705490E0
7.256466159E0;-2.193886757E0;-2.163093090E0;-2.732295990E0
7.265939075E0;-1.113359451E0;-3.935063362E0;-1.868852019E0
7.275411992E0;3.209381104E-1;-5.418386936E0;-4.379657507E-1
7.284884909E0;1.598262787E0;-6.145599365E0;-4.187997580E-1
